1.40000	20000	6	24692.04	0.866666667	54.5	0.533333333	22.33333333	29.93325	
1.40000	20000	8	20933.44	0.9	51.16666667	0.366666667	14.46666667	31.13327	
1.46667	20000	8	26464.22	0.933333333	53.16666667	0.4	18.5	30.33326	
1.46667	40000	4	18615.12	0.966666667	50.5	0.566666667	19.36666667	36.53322	
1.40000	40000	4	20105.07	1.033333333	51.16666667	0.4	23.63333333	34.73326	
1.53333	40000	6	18765.54	1.1	53.16666667	0.566666667	21.9	33.33325	
1.60000	40000	6	24933.63	0.966666667	53.5	0.633333333	24.53333333	49.79991	
1.56667	40000	8	19414.57	0.9	49.66666667	0.5	17.36666667	31.93324	
1.26667	40000	8	25901.49	0.8	47	0.466666667	18.96666667	39.26655	
1.40000	60000	4	15784.55	0.9	54.66666667	0.333333333	17.46666667	34.19989	
1.26667	60000	4	23104.80	0.8	50	0.5	17.2	43.86654	
1.36667	60000	6	16767.61	0.866666667	45.33333333	0.6	16.8	35.53321	
1.53333	60000	6	25611.09	0.9	54.66666667	0.533333333	21.43333333	47.39987	
1.66667	60000	8	21989.47	1	65	0.466666667	24.1	35.26655	
1.56667	60000	8	29746.78	1.033333333	57.83333333	0.6	21.73333333	39.46654	
1.30000	20000	4	17946.42	1.133333333	52	0.4	24.53333333	23.19995	
1.43333	20000	4	20347.72	1.1	54.16666667	0.433333333	22.63333333	25.26661	
1.16667	20000	6	32101.66	0.8	45.83333333	0.433333333	16.86666667	26.66661	
1.40000	20000	6	24316.07	0.866666667	49.83333333	0.466666667	19.5	23.66662	
1.33333	20000	8	26539.84	1.066666667	60	0.333333333	17.6	26.86661	
1.46667	20000	8	27598.07	0.8	52.16666667	0.366666667	18.33333333	28.66661	
1.40000	40000	4	19834.66	0.666666667	51.16666667	0.533333333	20.3	27.99993	
1.36667	40000	4	19533.75	0.9	51.83333333	0.366666667	17.66666667	23.79994	
1.33333	40000	6	19348.14	1	56.33333333	0.433333333	21.7	25.73327	
1.36667	40000	6	23447.15	0.733333333	44	0.433333333	20.73333333	36.33323	
1.43333	40000	8	21955.89	1.133333333	57.33333333	0.366666667	17.16666667	24.86661	
1.40000	40000	8	25655.66	1	57.66666667	0.566666667	20.86666667	33.79994	
1.23333	60000	4	11002.94	0.966666667	47.33333333	0.3	13.4	29.46660	
1.36667	60000	4	23709.79	0.966666667	54	0.3	20.1	32.73326	
1.30000	60000	6	15801.53	0.9	44.16666667	0.5	18.63333333	29.13326	
1.43333	60000	6	26210.64	0.766666667	45.16666667	0.533333333	20.03333333	40.66661	
1.43333	60000	8	20699.66	0.833333333	51.5	0.333333333	20.03333333	28.66660	
1.46667	60000	8	31699.50	1	54.83333333	0.433333333	20.2	35.06658	
2.20000	20000	4	17924.05	0.733333333	60.33333333	1.3	44.33333333	31.79997	
2.06667	20000	4	20583.13	1	68.83333333	1.3	45.93333333	25.86663	
1.83333	20000	6	26957.58	0.866666667	59.5	1.3	39.63333333	27.39997	
1.96667	20000	6	26257.55	0.9	59.5	1.4	39.8	31.19997	
1.93333	20000	8	25491.07	0.766666667	55.66666667	1.033333333	36.46666667	29.86663	
2.13333	20000	8	27359.89	1.1	69.83333333	1.166666667	42.2	25.99997	
1.76667	40000	4	14110.12	0.8	56.5	1.266666667	43.93333333	23.86664	
2.10000	40000	4	19682.30	0.833333333	60.83333333	1.3	46.93333333	42.93328	
1.96667	40000	6	18604.27	1.066666667	58.83333333	1.366666667	40.8	34.13329	
1.90000	40000	6	25618.41	0.933333333	64.83333333	1.133333333	39.76666667	40.86661	
1.86667	40000	8	19900.40	1.1	63.16666667	0.833333333	30.53333333	37.53328	
2.06667	40000	8	26290.26	1.166666667	70.33333333	0.966666667	45.16666667	31.99996	
1.46667	60000	4	14600.16	0.866666667	47.33333333	0.7	23.36666667	29.06661	
2.06667	60000	4	23662.49	0.966666667	62.33333333	1.233333333	39.86666667	39.33329	
2.03333	60000	6	18107.40	0.9	57.33333333	1.266666667	42.66666667	28.99996	
2.23333	60000	6	26173.18	0.933333333	64	1	39.3	34.59997	
2.43333	60000	8	19834.55	0.933333333	70.66666667	1.466666667	47.76666667	31.73329	
2.03333	60000	8	33268.81	0.933333333	62.83333333	1.133333333	44.3	37.39997	
0.76667	20000	4	28636.88	0.6	34.5	0.066666667	2.233333333	26.66660	
0.83333	20000	4	25384.17	0.633333333	32.16666667	0.066666667	2.433333333	27.79992	
0.86667	20000	6	22956.76	0.633333333	33.66666667	0.033333333	2.466666667	31.46659	
0.86667	20000	6	30066.05	0.633333333	30.5	0.1	2.666666667	28.73325	
0.96667	20000	8	19182.75	0.566666667	37.33333333	0.066666667	4.3	30.19992	
0.86667	20000	8	31711.59	0.666666667	35.66666667	0.033333333	3.733333333	30.79992	
0.86667	40000	4	11594.78	0.7	35.83333333	0.066666667	3.566666667	34.13321	
0.83333	40000	4	29095.24	0.7	35.66666667	0	1.533333333	39.79984	
0.83333	40000	6	16298.96	0.7	35.83333333	0.033333333	2.4	40.86655	
0.93333	40000	6	33364.52	0.633333333	35.66666667	0.066666667	3.466666667	38.53321	
0.86667	40000	8	18048.38	0.733333333	35.83333333	0.033333333	2.3	37.13320	
0.96667	40000	8	32985.58	0.666666667	34	0.066666667	2.433333333	40.99985	
0.96667	60000	4	12655.16	0.666666667	37.83333333	0.066666667	3.7	37.73321	
0.83333	60000	4	24851.31	0.666666667	32.66666667	0.066666667	2.3	38.86655	
0.80000	60000	6	16194.78	0.666666667	34.33333333	0.1	5.566666667	37.93321	
0.93333	60000	6	29049.05	0.6	34.16666667	0.033333333	4.4	39.66654	
0.93333	60000	8	18412.86	0.9	45.33333333	0.033333333	4.333333333	37.86653	
0.83333	60000	8	30904.16	0.5	29	0.233333333	4.533333333	43.73321	
1.16667	20000	4	14366.17	0.866666667	46	0.1	7.1	29.33326	
1.20000	20000	4	25625.33	0.733333333	46.16666667	0.166666667	6.4	34.93327	
1.26667	20000	6	22399.38	0.8	48.33333333	0.166666667	6.166666667	31.73325	
1.20000	20000	6	28329.71	0.866666667	51	0.166666667	6.666666667	28.39992	
1.30000	20000	8	20291.95	0.966666667	50.16666667	0.066666667	6.333333333	31.59992	
1.33333	20000	8	32654.56	0.866666667	41.66666667	0.2	8.8	29.33325	
1.10000	40000	4	14597.46	0.866666667	46.83333333	0.133333333	5.5	33.86657	
1.13333	40000	4	35338.96	0.766666667	46.16666667	0.133333333	6.966666667	39.86653	
1.30000	40000	6	18329.77	0.866666667	46.5	0.166666667	8.033333333	35.79991	
0.86667	40000	6	40161.86	0.666666667	31	0.066666667	2.166666667	41.19986	
1.13333	40000	8	21358.84	0.766666667	41.5	0.2	5.366666667	36.53323	
1.10000	40000	8	42281.12	0.766666667	41	0.066666667	3.8	42.39991	
1.23333	60000	4	13448.77	0.866666667	44.5	0.133333333	5.666666667	36.26655	
1.00000	60000	4	25256.11	0.933333333	41.66666667	0.066666667	5.7	35.73323	
1.30000	60000	6	16322.93	0.833333333	42.5	0.166666667	4.666666667	32.19989	
1.20000	60000	6	30531.47	0.9	47.5	0.2	6.4	32.79989	
1.23333	60000	8	18970.71	0.7	44	0.166666667	5.933333333	32.53323	
1.13333	60000	8	33361.02	0.733333333	45	0.1	5.933333333	35.39987	
1.43333	20000	4	16582.76	1.066666667	52.83333333	0.3	21.2	33.86658	
1.40000	20000	4	26751.96	0.833333333	46.5	0.333333333	13.9	27.19993	
1.26667	20000	6	27001.64	0.8	42.66666667	0.333333333	11.93333333	34.59989	
1.60000	20000	6	30786.57	0.833333333	46.16666667	0.5	15.13333333	31.59993	
1.43333	20000	8	26693.59	0.866666667	47	0.433333333	11.3	33.93326	
1.46667	20000	8	35239.43	0.8	47.33333333	0.533333333	14.7	33.79993	
1.50000	40000	4	17815.23	0.9	49	0.4	13.36666667	36.19992	
1.50000	40000	4	35371.26	0.7	43.66666667	0.466666667	12.53333333	42.13321	
1.50000	40000	6	18006.07	0.9	52.66666667	0.5	18.4	36.86656	
1.33333	40000	6	38114.84	0.866666667	44.16666667	0.433333333	16.7	42.39990	
1.40000	40000	8	20782.15	1	50.5	0.333333333	11.16666667	35.26657	
1.46667	40000	8	45523.52	0.9	45.16666667	0.466666667	15.06666667	38.59990	
1.40000	60000	4	11334.46	0.866666667	49.66666667	0.266666667	11.76666667	30.13324	
1.30000	60000	4	27092.38	0.9	44.16666667	0.366666667	11.7	36.53322	
1.46667	60000	6	15640.99	1	54.33333333	0.2	12.26666667	34.13323	
1.26667	60000	6	30514.46	0.866666667	49.66666667	0.433333333	11.76666667	34.19989	
1.40000	60000	8	19963.24	0.966666667	48.66666667	0.4	9.8	31.59988	
1.53333	60000	8	34439.36	1	49.66666667	0.433333333	11.9	38.13323	
0.60000	20000	4	17716.50	0.6	33.16666667	0.266666667	11.63333333	21.73326	
0.73333	20000	4	25266.96	0.733333333	33.83333333	0.133333333	7.8	19.46662	
0.93333	20000	6	26776.04	0.5	28.5	0.266666667	8.433333333	23.93327	
1.10000	20000	6	31383.13	0.8	36.5	0.233333333	9.233333333	20.13329	
0.83333	20000	8	22800.34	0.6	31.5	0.133333333	4.633333333	27.99992	
0.86667	20000	8	29524.55	0.6	34.33333333	0.166666667	7.1	21.99993	
0.96667	40000	4	11887.46	0.633333333	33.16666667	0.333333333	8.733333333	16.99994	
0.83333	40000	4	32913.72	0.733333333	35.66666667	0.133333333	5.766666667	30.19991	
0.86667	40000	6	16993.07	0.566666667	30.66666667	0.3	8.7	25.19992	
0.93333	40000	6	38647.86	0.5	31.5	0.366666667	11.03333333	34.13325	
0.70000	40000	8	17834.32	0.6	30.5	0.133333333	3.333333333	25.13326	
0.93333	40000	8	35977.72	0.733333333	37.33333333	0.233333333	9.7	27.66659	
0.83333	60000	4	11850.97	0.433333333	23.33333333	0.366666667	8.6	25.33325	
0.90000	60000	4	24414.87	0.533333333	32	0.3	11.4	31.13327	
1.06667	60000	6	17618.28	0.733333333	34.5	0.333333333	8.133333333	22.79992	
1.10000	60000	6	30554.59	0.566666667	34.83333333	0.266666667	12.63333333	30.53327	
0.93333	60000	8	19204.88	0.666666667	30.5	0.233333333	7.8	23.33325	
0.93333	60000	8	31813.70	0.666666667	33.83333333	0.166666667	10.33333333	34.66657	
